Timestamp,Raw Z,Normalized Z,Smoothed Z,Rep Detected,isIdle,Current Reps,Current Sets,Exercise
2025-04-12T18:42:59.290663,-7.92,1.7300000000000004,3.1860000000000004,0,0,2,0,BicepCurl
2025-04-12T18:42:59.292585,-8.33,1.3200000000000003,2.46,0,0,2,0,BicepCurl
2025-04-12T18:42:59.344469,-9.22,0.4299999999999997,1.7900000000000003,0,0,2,0,BicepCurl
2025-04-12T18:42:59.346424,-10.14,-0.4900000000000002,1.0100000000000002,0,0,2,0,BicepCurl
2025-04-12T18:42:59.353112,-10.49,-0.8399999999999999,0.43000000000000005,0,0,2,0,BicepCurl
2025-04-12T18:42:59.391622,-10.85,-1.1999999999999993,-0.15599999999999986,0,0,2,0,BicepCurl
2025-04-12T18:42:59.398571,-11.94,-2.289999999999999,-0.8779999999999998,0,0,2,0,BicepCurl
2025-04-12T18:42:59.437984,-12.81,-3.16,-1.5959999999999996,0,0,2,0,BicepCurl
2025-04-12T18:42:59.439848,-12.88,-3.2300000000000004,-2.1439999999999997,0,0,2,0,BicepCurl
2025-04-12T18:42:59.471573,-13.15,-3.5,-2.6759999999999997,0,0,2,0,BicepCurl
2025-04-12T18:42:59.508250,-13.78,-4.129999999999999,-3.2619999999999996,0,0,2,0,BicepCurl
2025-04-12T18:42:59.512462,-13.57,-3.92,-3.5879999999999996,0,0,2,0,BicepCurl
2025-04-12T18:42:59.519438,-12.52,-2.869999999999999,-3.53,0,0,2,0,BicepCurl
2025-04-12T18:42:59.556426,-12.5,-2.8499999999999996,-3.4539999999999993,0,0,2,0,BicepCurl
2025-04-12T18:42:59.563502,-13.09,-3.4399999999999995,-3.4419999999999993,0,0,2,0,BicepCurl
2025-04-12T18:42:59.615646,-12.86,-3.209999999999999,-3.258,0,0,2,0,BicepCurl
2025-04-12T18:42:59.617648,-12.31,-2.66,-3.0059999999999993,0,0,2,0,BicepCurl
2025-04-12T18:42:59.622438,-12.38,-2.7300000000000004,-2.9779999999999998,0,0,2,0,BicepCurl
2025-04-12T18:42:59.661927,-12.23,-2.58,-2.924,0,0,2,0,BicepCurl
2025-04-12T18:42:59.663867,-11.83,-2.1799999999999997,-2.6719999999999997,0,0,2,0,BicepCurl
2025-04-12T18:42:59.705572,-12.26,-2.6099999999999994,-2.552,0,0,2,0,BicepCurl
2025-04-12T18:42:59.707623,-12.03,-2.379999999999999,-2.4959999999999996,0,0,2,0,BicepCurl
2025-04-12T18:42:59.739920,-11.94,-2.289999999999999,-2.4079999999999995,0,0,2,0,BicepCurl
2025-04-12T18:42:59.767431,-11.67,-2.0199999999999996,-2.2959999999999994,0,0,2,0,BicepCurl
2025-04-12T18:42:59.769422,-11.69,-2.039999999999999,-2.2679999999999993,0,0,2,0,BicepCurl
2025-04-12T18:42:59.801432,-11.73,-2.08,-2.1619999999999995,0,0,2,0,BicepCurl
2025-04-12T18:42:59.839924,-11.58,-1.9299999999999997,-2.0719999999999996,0,0,2,0,BicepCurl
2025-04-12T18:42:59.841911,-11.39,-1.7400000000000002,-1.9619999999999997,0,0,2,0,BicepCurl
2025-04-12T18:42:59.875099,-11.2,-1.549999999999999,-1.8679999999999997,0,0,2,0,BicepCurl
2025-04-12T18:42:59.877550,-11.24,-1.5899999999999999,-1.7779999999999998,0,0,2,0,BicepCurl
2025-04-12T18:42:59.919692,-11.13,-1.4800000000000004,-1.658,0,0,2,0,BicepCurl
2025-04-12T18:42:59.921410,-10.98,-1.33,-1.5379999999999998,0,0,2,0,BicepCurl
2025-04-12T18:42:59.934421,-10.86,-1.209999999999999,-1.4319999999999997,0,0,2,0,BicepCurl
2025-04-12T18:42:59.972393,-10.58,-0.9299999999999997,-1.3079999999999998,0,0,2,0,BicepCurl
2025-04-12T18:43:00.012915,-10.36,-0.7099999999999991,-1.1319999999999997,0,0,2,0,BicepCurl
2025-04-12T18:43:00.063628,-10.36,-0.7099999999999991,-0.9779999999999994,0,0,2,0,BicepCurl
2025-04-12T18:43:00.065631,-10.19,-0.5399999999999991,-0.8199999999999992,0,0,2,0,BicepCurl
2025-04-12T18:43:00.154764,-10.26,-0.6099999999999994,-0.6999999999999993,0,0,2,0,BicepCurl
2025-04-12T18:43:00.158360,-10.48,-0.8300000000000001,-0.6799999999999994,0,0,2,0,BicepCurl
2025-04-12T18:43:00.161266,-10.6,-0.9499999999999993,-0.7279999999999994,0,0,2,0,BicepCurl
2025-04-12T18:43:00.163871,-11.02,-1.3699999999999992,-0.8599999999999994,0,0,2,0,BicepCurl
2025-04-12T18:43:00.166419,-11.3,-1.6500000000000004,-1.0819999999999996,0,0,2,0,BicepCurl
2025-04-12T18:43:00.172817,-11.49,-1.8399999999999999,-1.3279999999999998,0,0,2,0,BicepCurl
2025-04-12T18:43:00.228331,-11.84,-2.1899999999999995,-1.5999999999999996,0,0,2,0,BicepCurl
2025-04-12T18:43:00.230929,-12.12,-2.469999999999999,-1.9039999999999995,0,0,2,0,BicepCurl
2025-04-12T18:43:00.235063,-12.3,-2.6500000000000004,-2.1599999999999997,0,0,2,0,BicepCurl
2025-04-12T18:43:00.313116,-12.31,-2.66,-2.3619999999999997,0,0,2,0,BicepCurl
2025-04-12T18:43:00.315209,-12.15,-2.5,-2.4939999999999998,0,0,2,0,BicepCurl
2025-04-12T18:43:00.317169,-12.23,-2.58,-2.572,0,0,2,0,BicepCurl
2025-04-12T18:43:00.318959,-12.47,-2.8200000000000003,-2.6420000000000003,0,0,2,0,BicepCurl
2025-04-12T18:43:00.363721,-12.67,-3.0199999999999996,-2.716,0,0,2,0,BicepCurl
2025-04-12T18:43:00.365659,-12.82,-3.17,-2.818,0,0,2,0,BicepCurl
2025-04-12T18:43:00.372889,-13.34,-3.6899999999999995,-3.056,0,0,2,0,BicepCurl
2025-04-12T18:43:00.405661,-13.8,-4.15,-3.37,0,0,2,0,BicepCurl
2025-04-12T18:43:00.447904,-13.97,-4.32,-3.6700000000000004,0,0,2,0,BicepCurl
